,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
8597,1,-1.0082418204192105,-0.48149689315132027,1.8214919591122574,-0.4920141482497451,-0.3693329718647712,-0.05514410572116822,-0.4909983643545552,0.021171075396110295,-0.1804817672661542,2.130475849709458,-0.008855248450036903,0.7130805497668586,-0.03638536836192089,2.7016888263395935,-0.36665193777782323,0.5436354910049442,-0.1459988511029057,-0.07748050312991643,1.38986781269898,0.8718382317397636,-0.5136556016975937
8598,1,-1.0082418204192105,2.0768565991260286,-0.5490005020320656,2.0324618784994835,-0.3693329718647712,-0.05597192292141508,-0.5091429095050359,0.1454002411308569,-0.4843149544794825,-0.2798980998457474,-0.02428674608843182,0.9127758394067013,-0.0306237305328933,-0.21048342673293968,1.1381555254617024,0.060461639753858744,0.2123139319697709,-0.11534660647005326,0.4119049446650602,-1.0792264301370993,0.6174455257715019
8599,1,-1.0082418204192105,2.0768565991260286,-0.5490005020320656,2.0324618784994835,2.707583877364037,-0.03725183622846854,-0.16659475383309105,-0.17711778529588915,0.8275715267747076,-0.2825246007745051,-0.03277423226057069,-0.6053754853406407,-0.04850149791518626,-0.3090051772468288,1.1381555254617024,-0.018603172269046158,0.5475097612958217,-0.14080829664704184,0.34465094488024345,-1.3479779930071611,1.251930459431577
8600,0,0.6482938148409493,-0.48149689315132027,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,-0.05127551944901653,-0.45573635467212975,-0.16517267320600965,-0.45379518534729535,-0.2885801445824743,-0.03316741213301664,-0.16044036631853506,-0.047454675477839624,-0.3074971912695754,5.65257791518028,-0.1666928201849633,0.10135255398597437,-0.10832832007511413,-1.3283951025493637,-0.3209901773603427,-1.1734044405659767
8601,0,1.088638730543017,-0.48149689315132027,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,-0.04784135823724028,-0.49581164908836384,-0.13530989298131096,-0.24796059049122826,-0.28628195626981123,-0.03275473573797007,-0.19430681894751423,-0.047597643846720564,-0.31365480067669343,1.1381555254617024,0.12070149653321487,-0.22921988459075207,-0.06540252189211417,0.8200655586573588,-1.3727271330962392,0.726441231098774
8602,1,-1.0082418204192105,-0.48149689315132027,1.8214919591122574,-0.4920141482497451,-0.3693329718647712,-0.053480284187461966,-0.5067034174499399,0.0462558107848572,-0.13732758636562473,1.4130519849099006,-0.012624576152824456,0.27281666559012946,-0.04415880230261369,1.3442501158153204,-0.36665193777782323,0.9540195153143078,0.15452154760320944,-0.09053778014375674,-0.4487305765393494,-0.08392322324316814,0.9444326417533156
8603,1,-1.0082418204192105,-0.48149689315132027,1.8214919591122574,2.0324618784994835,-0.3693329718647712,-0.055119983582266746,-0.49395080480611536,-0.037061346042052204,-0.21552464344896977,3.6139624853966796,-0.011652999443226631,0.39193315414722857,-0.0426036758050805,-0.21802335661920672,-0.36665193777782323,0.09183656515977338,0.2955349654576173,-0.11893735764885935,-0.03498084801539808,-0.022266282004901265,3.7682154181790373
8604,1,-0.7440348709979699,2.0768565991260286,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,-0.05493393708494702,-0.5042331812671232,0.00594105748151394,-0.6090674082537338,-0.28891453706182996,-0.033030936474812256,1.2701253050779986,-0.015555957444765607,-0.3175504311179314,-0.36665193777782323,1.307928673893025,-0.8533776357496081,0.04476825291216327,-2.078150479985766,0.015806178026207703,-1.6007253515179256
8605,1,-1.0082418204192105,-0.48149689315132027,1.8214919591122574,-0.4920141482497451,-0.3693329718647712,-0.05347030552423843,-0.49816466592214603,-0.05557626978136539,-0.0002590536048653134,4.100351546277736,-0.010203757929913487,0.21092280388889165,-0.04483765079228695,7.345028981299036,-0.36665193777782323,0.9979444108825883,0.3001583562069437,-0.11289836702995823,-0.0003027421243625089,0.031878137361008814,-1.0449194369351533
8606,1,-1.0082418204192105,-0.48149689315132027,1.8214919591122574,-0.4920141482497451,-0.3693329718647712,-0.03772430549434421,-0.39012834194368756,0.06536799012866436,-0.1804817672661542,1.1698574544693725,-0.015035646114435119,-0.502608318742359,-0.04838277637863749,0.5195074517558126,-0.36665193777782323,0.50473058350161,0.3348337868268793,-0.11420409473134226,-0.767114989358948,2.017000324096154,0.6232201326762586
8607,1,-1.0082418204192105,-0.48149689315132027,1.8214919591122574,-0.4920141482497451,-0.3693329718647712,-0.05023239350519662,-0.385662293579993,0.12121138914885096,-0.1493624198846866,0.1581682078367758,0.02783395766390645,0.4211283719308313,-0.042173263123370386,1.1279797935775615,-0.36665193777782323,-0.703831543134222,-1.9306276803422981,0.38099313601855056,0.9000041629685935,2.0307960056877232,-0.31010070830494196
8608,1,,2.0768565991260286,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,0.3169440685121703,5.747338586893581,-0.18610648214352346,1.894295406873379,-0.28264619803972535,-0.032641006022799755,-0.9802420816820997,-0.0486498684280583,-0.3147857901596335,-0.36665193777782323,0.598855359719354,0.31865191920424313,-0.11273515106728521,-0.8805064582374665,2.1321779784893655,0.6506495154738502
8609,1,,2.0768565991260286,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,0.36583996148674236,-0.3037477236090555,-0.20447209198171315,1.5467563649579927,-0.27869428692006676,-0.03260526239803194,-1.0234510040018316,-0.048652506684426056,-0.30611487079042643,-0.36665193777782323,0.18345134734504415,0.5405746751718341,-0.14048186472169583,0.20251875529257907,-1.5543147810460232,0.22332860452190004
8610,1,,-0.48149689315132027,-0.5490005020320656,2.0324618784994835,2.707583877364037,-0.05503541210067755,-0.5062209216420542,-0.19975377270621075,-0.5367780512915206,-0.28895223221404825,-0.033056931838279756,1.5013514299241322,-0.0017495849785615673,-0.31189548370323117,-0.36665193777782323,2.280551361476379,-0.5621040185421416,0.059294473590060584,-0.10781766828397554,-1.6641470566080157,-1.1048309835719978
